level,volume
0,0.394
0.01,0.428
0.02,0.536
0.03,0.696
0.04,0.908
0.05,1.173
0.06,1.49
0.07,1.845
0.08,2.228
0.09,2.639
0.1,3.076
0.11,3.54
0.12,4.031
0.13,4.546
0.14,5.079
0.15,5.631
0.16,6.201
0.17,6.79
0.18,7.397
0.19,8.022
0.2,8.665
0.21,9.323
0.22,9.997
0.23,10.684
0.24,11.385
0.25,12.101
0.26,12.829
0.27,13.574
0.28,14.333
0.29,15.108
0.3,15.898
0.31,16.703
0.32,17.525
0.33,18.362
0.34,19.215
0.35,20.0855
0.36,20.956
0.37,21.846
0.38,22.749
0.39,23.663
0.4,24.59
0.41,25.5355
0.42,26.481
0.43,27.444
0.44,28.421
0.45,29.409
0.46,30.409
0.47,31.4285
0.48,32.448
0.49,33.487
0.5,34.539
0.51,35.604
0.52,36.681
0.53,37.768
0.54,38.868
0.55,39.979
0.56,41.1
0.57,42.233
0.58,43.366
0.59,44.509
0.6,45.664
0.61,46.829
0.62,48.004
0.63,49.19
0.64,50.387
0.65,51.593
0.66,52.808
0.67,54.033
0.68,55.265
0.69,56.52266667
0.7,57.78033333
0.71,59.038
0.72,60.317
0.73,61.605
0.74,62.9
0.75,64.205
0.76,65.519
0.77,66.842
0.78,68.174
0.79,69.515
0.8,70.866
0.81,72.226
0.82,73.602
0.83,74.978
0.84,76.354
0.85,77.748
0.86,79.151
0.87,80.562
0.88,81.983
0.89,83.411
0.9,84.849
0.91,86.296
0.92,87.75
0.93,89.213
0.94,90.693
0.95,92.173
0.96,93.653
0.97,95.148
0.98,96.653
0.99,98.165
1,99.686
1.01,101.214
1.02,102.749
1.03,104.292
1.04,105.84
1.05,107.397
1.06,108.96
1.07,110.532
1.08,112.109
1.09,113.694
1.1,115.285
1.11,116.884
1.12,118.49
1.13,120.1125
1.14,121.735
1.15,123.3575
1.16,124.98
1.17,126.622
1.18,128.273
1.19,129.931
1.2,131.598
1.21,133.271
1.22,134.952
1.23,136.639
1.24,138.335
1.25,140.036
1.26,141.746
1.27,143.462
1.28,145.184
1.29,146.914
1.3,148.651
1.31,150.396
1.32,152.147
1.33,153.905
1.34,155.669
1.35,157.441
1.36,159.219
1.37,161.004
1.38,162.8045
1.39,164.605
1.4,166.4055
1.41,168.206
1.42,170.021
1.43,171.843
1.44,173.67
1.45,175.502
1.46,177.341
1.47,179.185
1.48,181.036
1.49,182.891
1.5,184.753
1.51,186.62
1.52,188.493
1.53,190.371
1.54,192.255
1.55,194.144
1.56,196.039
1.57,197.94
1.58,199.846
1.59,201.758
1.6,203.676
1.61,205.598
1.62,207.525
1.63,209.4678
1.64,211.4106
1.65,213.3534
1.66,215.2962
1.67,217.239
1.68,219.196
1.69,221.16
1.7,223.129
1.71,225.102
1.72,227.082
1.73,229.066
1.74,231.056
1.75,233.051
1.76,235.051
1.77,237.056
1.78,239.067
1.79,241.082
1.8,243.103
1.81,245.131
1.82,247.163
1.83,249.202
1.84,251.244
1.85,253.294
1.86,255.347
1.87,257.406
1.88,259.4808
1.89,261.5556
1.9,263.6304
1.91,265.7052
1.92,267.78
1.93,269.871
1.94,271.966
1.95,274.066
1.96,276.171
1.97,278.281
1.98,280.397
1.99,282.517
2,284.643
2.01,286.7745
2.02,288.906
2.03,291.0465
2.04,293.187
2.05,295.335
2.06,297.486
2.07,299.641
2.08,301.801
2.09,303.964
2.1,306.133
2.11,308.304
2.12,310.48
2.13,312.662
2.14,314.846
2.15,317.036
2.16,319.228
2.17,321.425
2.18,323.627
2.19,325.831
2.2,328.04
2.21,330.254
2.22,332.471
2.23,334.693
2.24,336.918
2.25,339.147
2.26,341.3815
2.27,343.616
2.28,345.858
2.29,348.1
2.3,350.349
2.31,352.598
2.32,354.852
2.33,357.109
2.34,359.371
2.35,361.635
2.36,363.903
2.37,366.175
2.38,368.449
2.39,370.727
2.4,373.009
2.41,375.294
2.42,377.582
2.43,379.875
2.44,382.172
2.45,384.474
2.46,386.779
2.47,389.088
2.48,391.402
2.49,393.72
2.5,396.042
2.51,398.3695
2.52,400.697
2.53,403.032
2.54,405.367
2.55,407.708
2.56,410.049
2.57,412.397
2.58,414.747
2.59,417.1
2.6,419.457
2.61,421.817
2.62,424.18
2.63,426.548
2.64,428.917
2.65,431.29
2.66,433.668
2.67,436.049
2.68,438.433
2.69,440.822
2.7,443.213
2.71,445.607
2.72,448.006
2.73,450.408
2.74,452.813
2.75,455.222
2.76,457.6345
2.77,460.047
2.78,462.466
2.79,464.885
2.8,467.31
2.81,469.735
2.82,472.165
2.83,474.597
2.84,477.032
2.85,479.47
2.86,481.911
2.87,484.354
2.88,486.801
2.89,489.25
2.9,491.702
2.91,494.157
2.92,496.615
2.93,499.075
2.94,501.539
2.95,504.004
2.96,506.473
2.97,508.944
2.98,511.419
2.99,513.896
3,516.375
3.01,518.859
3.02,521.343
3.03,523.8315
3.04,526.32
3.05,528.812
3.06,531.304
3.07,533.802
3.08,536.3
3.09,538.8
3.1,541.303
3.11,543.809
3.12,546.316
3.13,548.826
3.14,551.337
3.15,553.853
3.16,556.369
3.17,558.888
3.18,561.409
3.19,563.932
3.2,566.458
3.21,568.985
3.22,571.516
3.23,574.047
3.24,576.581
3.25,579.119
3.26,581.658
3.27,584.197
3.28,586.74
3.29,589.283
3.3,591.8295
3.31,594.376
3.32,596.9265
3.33,599.477
3.34,602.03
3.35,604.585
3.36,607.142
3.37,609.7
3.38,612.26
3.39,614.823
3.4,617.387
3.41,619.952
3.42,622.519
3.43,625.089
3.44,627.66
3.45,630.232
3.46,632.806
3.47,635.383
3.48,637.961
3.49,640.54
3.5,643.123
3.51,645.7065
3.52,648.29
3.53,650.877
3.54,653.464
3.55,656.053
3.56,658.642
3.57,661.2345
3.58,663.827
3.59,666.421
3.6,669.016
3.61,671.614
3.62,674.213
3.63,676.812
3.64,679.413
3.65,682.017
3.66,684.621
3.67,687.226
3.68,689.832
3.69,692.441
3.7,695.05
3.71,697.661
3.72,700.273
3.73,702.887
3.74,705.502
3.75,708.118
3.76,710.736
3.77,713.354
3.78,715.9735
3.79,718.593
3.8,721.2155
3.81,723.838
3.82,726.4615
3.83,729.085
3.84,731.712
3.85,734.338
3.86,736.965
3.87,739.593
3.88,742.223
3.89,744.853
3.9,747.484
3.91,750.116
3.92,752.75
3.93,755.384
3.94,758.019
3.95,760.655
3.96,763.293
3.97,765.931
3.98,768.57
3.99,771.209
4,773.851
4.01,776.493
4.02,779.135
4.03,781.777
4.04,784.422
4.05,787.066
4.06,789.7105
4.07,792.355
4.08,795.002
4.09,797.648
4.1,800.295
4.11,802.942
4.12,805.591
4.13,808.24
4.14,810.889
4.15,813.539
4.16,816.19
4.17,818.841
4.18,821.492
4.19,824.144
4.2,826.798
4.21,829.451
4.22,832.105
4.23,834.76
4.24,837.415
4.25,840.07
4.26,842.726
4.27,845.3825
4.28,848.039
4.29,850.695
4.3,853.352
4.31,856.009
4.32,858.666
4.33,861.323
4.34,863.981
4.35,866.639
4.36,869.297
4.37,871.955
4.38,874.613
4.39,877.273
4.4,879.931
4.41,882.59
4.42,885.248
4.43,887.908
4.44,890.568
4.45,893.227
4.46,895.886
4.47,898.547
4.48,901.207
4.49,903.867
4.5,906.527
4.51,909.188
4.52,911.848
4.53,914.508
4.54,917.168
4.55,919.828
4.56,922.4875
4.57,925.147
4.58,927.806
4.59,930.465
4.6,933.1235
4.61,935.782
4.62,938.44
4.63,941.099
4.64,943.757
4.65,946.414
4.66,949.072
4.67,951.73
4.68,954.387
4.69,957.044
4.7,959.7
4.71,962.357
4.72,965.013
4.73,967.669
4.74,970.325
4.75,972.981
4.76,975.636
4.77,978.29
4.78,980.944
4.79,983.598
4.8,986.251
4.81,988.903
4.82,991.555
4.83,994.207
4.84,996.857
4.85,999.5065
4.86,1002.156
4.87,1004.806
4.88,1007.454
4.89,1010.102
4.9,1012.749
4.91,1015.396
4.92,1018.042
4.93,1020.687
4.94,1023.331
4.95,1025.976
4.96,1028.619
4.97,1031.262
4.98,1033.904
4.99,1036.547
5,1039.188
5.01,1041.828
5.02,1044.467
5.03,1047.106
5.04,1049.743
5.05,1052.38
5.06,1055.015
5.07,1057.65
5.08,1060.283
5.09,1062.916
5.1,1065.5475
5.11,1068.179
5.12,1070.808
5.13,1073.437
5.14,1076.064
5.15,1078.692
5.16,1081.317
5.17,1083.942
5.18,1086.565
5.19,1089.189
5.2,1091.811
5.21,1094.431
5.22,1097.052
5.23,1099.67
5.24,1102.288
5.25,1104.904
5.26,1107.52
5.27,1110.1335
5.28,1112.747
5.29,1115.358
5.3,1117.969
5.31,1120.577
5.32,1123.185
5.33,1125.791
5.34,1128.397
5.35,1130.9995
5.36,1133.602
5.37,1136.202
5.38,1138.802
5.39,1141.4
5.4,1143.996
5.41,1146.592
5.42,1149.185
5.43,1151.777
5.44,1154.368
5.45,1156.958
5.46,1159.546
5.47,1162.132
5.48,1164.717
5.49,1167.302
5.5,1169.884
5.51,1172.465
5.52,1175.0435
5.53,1177.622
5.54,1180.197
5.55,1182.771
5.56,1185.342
5.57,1187.913
5.58,1190.482
5.59,1193.048
5.6,1195.612
5.61,1198.176
5.62,1200.737
5.63,1203.298
5.64,1205.855
5.65,1208.411
5.66,1210.965
5.67,1213.518
5.68,1216.068
5.69,1218.617
5.7,1221.163
5.71,1223.709
5.72,1226.252
5.73,1228.793
5.74,1231.333
5.75,1233.871
5.76,1236.406
5.77,1238.9385
5.78,1241.471
5.79,1244
5.8,1246.527
5.81,1249.051
5.82,1251.575
5.83,1254.095
5.84,1256.613
5.85,1259.128
5.86,1261.643
5.87,1264.154
5.88,1266.664
5.89,1269.17
5.9,1271.675
5.91,1274.178
5.92,1276.678
5.93,1279.175
5.94,1281.671
5.95,1284.165
5.96,1286.655
5.97,1289.144
5.98,1291.631
5.99,1294.115
6,1296.597
6.01,1299.077
6.02,1301.552
6.03,1304.027
6.04,1306.498
6.05,1308.967
6.06,1311.4315
6.07,1313.896
6.08,1316.357
6.09,1318.814
6.1,1321.268
6.11,1323.722
6.12,1326.171
6.13,1328.617
6.14,1331.06
6.15,1333.503
6.16,1335.941
6.17,1338.377
6.18,1340.81
6.19,1343.24
6.2,1345.667
6.21,1348.092
6.22,1350.514
6.23,1352.932
6.24,1355.349
6.25,1357.761
6.26,1360.171
6.27,1362.576
6.28,1364.981
6.29,1367.381
6.3,1369.778
6.31,1372.169
6.32,1374.56
6.33,1376.947
6.34,1379.33
6.35,1381.7075
6.36,1384.085
6.37,1386.456
6.38,1388.823
6.39,1391.1855
6.4,1393.548
6.41,1395.906
6.42,1398.261
6.43,1400.612
6.44,1402.959
6.45,1405.305
6.46,1407.646
6.47,1409.983
6.48,1412.319
6.49,1414.65
6.5,1416.978
6.51,1419.303
6.52,1421.621
6.53,1423.939
6.54,1426.252
6.55,1428.56
6.56,1430.862
6.57,1433.164
6.58,1435.459
6.59,1437.748
6.6,1440.0325
6.61,1442.317
6.62,1444.596
6.63,1446.873
6.64,1449.1435
6.65,1451.414
6.66,1453.679
6.67,1455.941
6.68,1458.2
6.69,1460.455
6.7,1462.706
6.71,1464.954
6.72,1467.199
6.73,1469.439
6.74,1471.677
6.75,1473.911
6.76,1476.141
6.77,1478.365
6.78,1480.589
6.79,1482.808
6.8,1485.021
6.81,1487.2295
6.82,1489.438
6.83,1491.639
6.84,1493.837
6.85,1496.0285
6.86,1498.22
6.87,1500.406
6.88,1502.587
6.89,1504.7625
6.9,1506.938
6.91,1509.106
6.92,1511.272
6.93,1513.432
6.94,1515.588
6.95,1517.74
6.96,1519.888
6.97,1522.032
6.98,1524.172
6.99,1526.307
7,1528.439
7.01,1530.565
7.02,1532.6845
7.03,1534.804
7.04,1536.916
7.05,1539.024
7.06,1541.124
7.07,1543.224
7.08,1545.316
7.09,1547.403
7.1,1549.4835
7.11,1551.564
7.12,1553.638
7.13,1555.706
7.14,1557.7665
7.15,1559.827
7.16,1561.879
7.17,1563.928
7.18,1565.97
7.19,1568.007
7.2,1570.039
7.21,1572.064
7.22,1574.083
7.23,1576.095
7.24,1578.102
7.25,1580.104
7.26,1582.101
7.27,1584.09
7.28,1586.079
7.29,1588.059
7.3,1590.034
7.31,1592.0015
7.32,1593.969
7.33,1595.928
7.34,1597.881
7.35,1599.826
7.36,1601.771
7.37,1603.71
7.38,1605.642
7.39,1607.5675
7.4,1609.493
7.41,1611.411
7.42,1613.323
7.43,1615.229
7.44,1617.131
7.45,1619.025
7.46,1620.916
7.47,1622.799
7.48,1624.678
7.49,1626.55
7.5,1628.418
7.51,1630.279
7.52,1632.132
7.53,1633.985
7.54,1635.831
7.55,1637.669
7.56,1639.4995
7.57,1641.33
7.58,1643.152
7.59,1644.968
7.6,1646.7755
7.61,1648.583
7.62,1650.381
7.63,1652.173
7.64,1653.9555
7.65,1655.738
7.66,1657.509
7.67,1659.276
7.68,1661.035
7.69,1662.788
7.7,1664.533
7.71,1666.273
7.72,1668.005
7.73,1669.732
7.74,1671.451
7.75,1673.163
7.76,1674.868
7.77,1676.5625
7.78,1678.257
7.79,1679.94
7.8,1681.618
7.81,1683.284
7.82,1684.95
7.83,1686.604
7.84,1688.251
7.85,1689.8855
7.86,1691.52
7.87,1693.14
7.88,1694.754
7.89,1696.3575
7.9,1697.961
7.91,1699.555
7.92,1701.14
