level,volume
4700,991.956
4710,994.865
4720,997.775
4730,1000.686
4740,1003.598
4750,1006.51
4760,1009.423
4770,1012.336
4780,1015.25
4790,1018.165
4800,1021.081
4810,1023.997
4820,1026.914
4830,1029.832
4840,1032.75
4850,1035.669
4860,1038.588
4870,1041.508
4880,1044.428
4890,1047.349
4900,1050.271
4910,1053.192
4920,1056.115
4930,1059.038
4940,1061.962
4950,1064.886
4960,1067.81
4970,1070.735
4980,1073.66
4990,1076.586
5000,1079.512
5010,1082.438
5020,1085.365
5030,1088.292
5040,1091.219
5050,1094.147
5060,1097.075
5070,1100.004
5080,1102.932
5090,1105.861
5100,1108.79
5110,1111.72
5120,1114.65
5130,1117.579
5140,1120.509
5150,1123.44
5160,1126.37
5170,1129.3
5180,1132.231
5190,1135.162
5200,1138.093
5210,1141.024
5220,1143.955
5230,1146.886
5240,1149.818
5250,1152.749
5260,1155.68
5270,1158.612
5280,1161.543
5290,1164.474
5300,1167.406
5310,1170.337
5320,1173.269
5330,1176.2
5340,1179.131
5350,1182.062
5360,1184.993
5370,1187.924
5380,1190.854
5390,1193.785
5400,1196.715
5410,1199.646
5420,1202.576
5430,1205.506
5440,1208.435
5450,1211.365
5460,1214.294
5470,1217.223
5480,1220.151
5490,1223.08
5500,1226.008
5510,1228.936
5520,1231.863
5530,1234.79
5540,1237.717
5550,1240.643
5560,1243.569
5570,1246.495
5580,1249.42
5590,1252.345
5600,1255.269
5610,1258.193
5620,1261.117
5630,1264.04
5640,1266.962
5650,1269.884
5660,1272.806
5670,1275.727
5680,1278.647
5690,1281.567
5700,1284.486
5710,1287.405
5720,1290.323
5730,1293.241
5740,1296.158
5750,1299.074
5760,1301.989
5770,1304.905
5780,1307.819
5790,1310.732
5800,1313.645
5810,1316.557
5820,1319.469
5830,1322.379
5840,1325.289
5850,1328.198
5860,1331.107
5870,1334.014
5880,1336.921
5890,1339.827
5900,1342.732
5910,1345.636
5920,1348.539
5930,1351.442
5940,1354.343
5950,1357.244
5960,1360.144
5970,1363.042
5980,1365.94
5990,1368.837
6000,1371.733
6010,1374.628
6020,1377.521
6030,1380.414
6040,1383.306
6050,1386.197
6060,1389.086
6070,1391.975
6080,1394.862
6090,1397.749
6100,1400.634
6110,1403.518
6120,1406.401
6130,1409.283
6140,1412.163
6150,1415.043
6160,1417.921
6170,1420.798
6180,1423.674
6190,1426.548
6200,1429.421
6210,1432.293
6220,1435.164
6230,1438.033
6240,1440.902
6250,1443.768
6260,1446.634
6270,1449.498
6280,1452.36
6290,1455.221
6300,1458.081
6310,1460.94
6320,1463.797
6330,1466.652
6340,1469.506
6350,1472.359
6360,1475.21
6370,1478.06
6380,1480.908
6390,1483.754
6400,1486.599
6410,1489.443
6420,1492.285
6430,1495.125
6440,1497.964
6450,1500.801
6460,1503.636
6470,1506.47
6480,1509.302
6490,1512.133
6500,1514.961
6510,1517.789
6520,1520.614
6530,1523.438
6540,1526.26
6550,1529.08
6560,1531.898
6570,1534.715
6580,1537.529
6590,1540.342
6600,1543.154
6610,1545.963
6620,1548.77
6630,1551.576
6640,1554.38
6650,1557.181
6660,1559.981
6670,1562.779
6680,1565.575
6690,1568.369
6700,1571.161
6710,1573.951
6720,1576.739
6730,1579.525
6740,1582.309
6750,1585.091
6760,1587.871
6770,1590.649
6780,1593.424
6790,1596.198
6800,1598.97
6810,1601.739
6820,1604.506
6830,1607.271
6840,1610.034
6850,1612.795
6860,1615.553
6870,1618.309
6880,1621.063
6890,1623.815
6900,1626.564
6910,1629.311
6920,1632.056
6930,1634.799
6940,1637.539
6950,1640.277
6960,1643.012
6970,1645.745
6980,1648.476
6990,1651.205
7000,1653.931
7010,1656.654
7020,1659.375
7030,1662.094
7040,1664.81
7050,1667.523
7060,1670.234
7070,1672.943
7080,1675.649
7090,1678.352
7100,1681.053
7110,1683.752
7120,1686.447
7130,1689.14
7140,1691.831
7150,1694.519
7160,1697.204
7170,1699.886
7180,1702.566
7190,1705.243
7200,1707.917
7210,1710.589
7220,1713.258
7230,1715.924
7240,1718.587
7250,1721.248
7260,1723.905
7270,1726.56
7280,1729.212
7290,1731.861
7300,1734.508
7310,1737.151
7320,1739.791
7330,1742.429
7340,1745.063
7350,1747.695
7360,1750.324
7370,1752.949
7380,1755.572
7390,1758.192
7400,1760.808
7410,1763.422
7420,1766.032
7430,1768.64
7440,1771.244
7450,1773.845
7460,1776.443
7470,1779.038
7480,1781.63
7490,1784.218
7500,1786.804
7510,1789.386
