level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
10040,-138.4,-123.4,-109.4,-94.4,-80.4,-66.4,-53,-39,-26,-13,0,13,25,37,49
10050,-138.5,-123.5,-109.5,-94.5,-80.5,-66.5,-53,-39,-26,-13,0,13,25,37,49
10060,-138.6,-123.6,-109.6,-94.6,-80.6,-66.6,-53,-39,-26,-13,0,13,25,37,49
10070,-138.7,-123.7,-109.7,-94.7,-80.7,-66.7,-53,-39,-26,-13,0,13,25,37,49
10080,-138.8,-123.8,-109.8,-94.8,-80.8,-66.8,-53,-39,-26,-13,0,13,25,37,49
10090,-138.9,-123.9,-109.9,-94.9,-80.9,-66.9,-53,-39,-26,-13,0,13,25,37,49
10100,-139,-124,-110,-95,-81,-67,-53,-39,-26,-13,0,13,25,37,49
10110,-139.2,-124.2,-110.1,-95.1,-81.1,-67,-53,-39.1,-26,-13,0,13,25,37,48.9
10120,-139.4,-124.4,-110.2,-95.2,-81.2,-67,-53,-39.2,-26,-13,0,13,25,37,48.8
10130,-139.6,-124.6,-110.3,-95.3,-81.3,-67,-53,-39.3,-26,-13,0,13,25,37,48.7
10140,-139.8,-124.8,-110.4,-95.4,-81.4,-67,-53,-39.4,-26,-13,0,13,25,37,48.6
10150,-140,-125,-110.5,-95.5,-81.5,-67,-53,-39.5,-26,-13,0,13,25,37,48.5
10160,-140.2,-125.2,-110.6,-95.6,-81.6,-67,-53,-39.6,-26,-13,0,13,25,37,48.4
10170,-140.4,-125.4,-110.7,-95.7,-81.7,-67,-53,-39.7,-26,-13,0,13,25,37,48.3
10180,-140.6,-125.6,-110.8,-95.8,-81.8,-67,-53,-39.8,-26,-13,0,13,25,37,48.2
10190,-140.8,-125.8,-110.9,-95.9,-81.9,-67,-53,-39.9,-26,-13,0,13,25,37,48.1
10200,-141,-126,-111,-96,-82,-67,-53,-40,-26,-13,0,13,25,37,48
10210,-141.2,-126.2,-111.2,-96.2,-82.1,-67.1,-53.1,-40,-26,-13,0,13,25,36.9,47.9
10220,-141.4,-126.4,-111.4,-96.4,-82.2,-67.2,-53.2,-40,-26,-13,0,13,25,36.8,47.8
10230,-141.6,-126.6,-111.6,-96.6,-82.3,-67.3,-53.3,-40,-26,-13,0,13,25,36.7,47.7
10240,-141.8,-126.8,-111.8,-96.8,-82.4,-67.4,-53.4,-40,-26,-13,0,13,25,36.6,47.6
10250,-142,-127,-112,-97,-82.5,-67.5,-53.5,-40,-26,-13,0,13,25,36.5,47.5
10260,-142.2,-127.2,-112.2,-97.2,-82.6,-67.6,-53.6,-40,-26,-13,0,13,25,36.4,47.4
10270,-142.4,-127.4,-112.4,-97.4,-82.7,-67.7,-53.7,-40,-26,-13,0,13,25,36.3,47.3
10280,-142.6,-127.6,-112.6,-97.6,-82.8,-67.8,-53.8,-40,-26,-13,0,13,25,36.2,47.2
10290,-142.8,-127.8,-112.8,-97.8,-82.9,-67.9,-53.9,-40,-26,-13,0,13,25,36.1,47.1
10300,-143,-128,-113,-98,-83,-68,-54,-40,-26,-13,0,13,25,36,47
10310,-143.5,-128.4,-113.3,-98.2,-83.2,-68.2,-54.1,-40.1,-26.1,-13,0,12.9,24.9,35.8,46.7
10320,-144,-128.8,-113.6,-98.4,-83.4,-68.4,-54.2,-40.2,-26.2,-13,0,12.8,24.8,35.6,46.4
10330,-144.5,-129.2,-113.9,-98.6,-83.6,-68.6,-54.3,-40.3,-26.3,-13,0,12.7,24.7,35.4,46.1
10340,-145,-129.6,-114.2,-98.8,-83.8,-68.8,-54.4,-40.4,-26.4,-13,0,12.6,24.6,35.2,45.8
10350,-145.5,-130,-114.5,-99,-84,-69,-54.5,-40.5,-26.5,-13,0,12.5,24.5,35,45.5
10360,-146,-130.4,-114.8,-99.2,-84.2,-69.2,-54.6,-40.6,-26.6,-13,0,12.4,24.4,34.8,45.2
10370,-146.5,-130.8,-115.1,-99.4,-84.4,-69.4,-54.7,-40.7,-26.7,-13,0,12.3,24.3,34.6,44.9
10380,-147,-131.2,-115.4,-99.6,-84.6,-69.6,-54.8,-40.8,-26.8,-13,0,12.2,24.2,34.4,44.6
10390,-147.5,-131.6,-115.7,-99.8,-84.8,-69.8,-54.9,-40.9,-26.9,-13,0,12.1,24.1,34.2,44.3
10400,-148,-132,-116,-100,-85,-70,-55,-41,-27,-13,0,12,24,34,44
10410,-148.8,-132.8,-116.7,-100.6,-85.5,-70.4,-55.3,-41.2,-27.1,-13,0,12,23.5,32.8,41.8
10420,-149.6,-133.6,-117.4,-101.2,-86,-70.8,-55.6,-41.4,-27.2,-13,0,12,23,31.6,39.6
10430,-150.4,-134.4,-118.1,-101.8,-86.5,-71.2,-55.9,-41.6,-27.3,-13,0,12,22.5,30.4,37.4
10440,-151.2,-135.2,-118.8,-102.4,-87,-71.6,-56.2,-41.8,-27.4,-13,0,12,22,29.2,35.2
10450,-152,-136,-119.5,-103,-87.5,-72,-56.5,-42,-27.5,-13,0,12,21.5,28,33
10460,-152.8,-136.8,-120.2,-103.6,-88,-72.4,-56.8,-42.2,-27.6,-13,0,12,21,26.8,30.8
10470,-153.6,-137.6,-120.9,-104.2,-88.5,-72.8,-57.1,-42.4,-27.7,-13,0,12,20.5,25.6,28.6
10480,-154.4,-138.4,-121.6,-104.8,-89,-73.2,-57.4,-42.6,-27.8,-13,0,12,20,24.4,26.4
10490,-155.2,-139.2,-122.3,-105.4,-89.5,-73.6,-57.7,-42.8,-27.9,-13,0,12,19.5,23.2,24.2
10500,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
10510,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
10520,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
10530,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
10540,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
10550,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
10560,-156,-140,-123,-106,-90,-74,-58,-43,-28,-13,0,12,19,22,22
