level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
6540,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6550,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6560,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6570,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6580,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6590,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6600,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6610,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6620,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6630,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6640,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6650,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6660,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6670,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6680,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6690,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6700,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6710,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6720,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6730,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6740,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6750,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6760,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6770,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6780,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6790,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6800,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6810,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6820,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6830,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6840,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6850,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6860,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6870,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6880,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6890,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6900,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6910,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6920,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6930,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6940,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6950,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6960,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6970,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6980,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
6990,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7000,-150.0,-120.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7010,-150.02,-120.02,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7020,-150.04,-120.04,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7030,-150.06,-120.06,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7040,-150.08,-120.08,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7050,-150.1,-120.1,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7060,-150.12,-120.12,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7070,-150.14,-120.14,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7080,-150.16,-120.16,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7090,-150.18,-120.18,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7100,-150.2,-120.2,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7110,-150.22,-120.22,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7120,-150.24,-120.24,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7130,-150.26,-120.26,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7140,-150.28,-120.28,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7150,-150.3,-120.3,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7160,-150.32,-120.32,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7170,-150.34,-120.34,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7180,-150.36,-120.36,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7190,-150.38,-120.38,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7200,-150.4,-120.4,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7210,-150.42,-120.42,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7220,-150.44,-120.44,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7230,-150.46,-120.46,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7240,-150.48,-120.48,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7250,-150.5,-120.5,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7260,-150.52,-120.52,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7270,-150.54,-120.54,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7280,-150.56,-120.56,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7290,-150.58,-120.58,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7300,-150.6,-120.6,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7310,-150.62,-120.62,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7320,-150.64,-120.64,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7330,-150.66,-120.66,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7340,-150.68,-120.68,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7350,-150.7,-120.7,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7360,-150.72,-120.72,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7370,-150.74,-120.74,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7380,-150.76,-120.76,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7390,-150.78,-120.78,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7400,-150.8,-120.8,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7410,-150.82,-120.82,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7420,-150.84,-120.84,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7430,-150.86,-120.86,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7440,-150.88,-120.88,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7450,-150.9,-120.9,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7460,-150.92,-120.92,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7470,-150.94,-120.94,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7480,-150.96,-120.96,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7490,-150.98,-120.98,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7500,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
7510,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.98
7520,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.96
7530,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.94
7540,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.92
7550,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.9
7560,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.88
7570,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.86
7580,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.84
7590,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.82
7600,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.8
7610,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.78
7620,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.76
7630,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.74
7640,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.72
7650,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.7
7660,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.68
7670,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.66
7680,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.64
7690,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.62
7700,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.6
7710,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.58
7720,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.56
7730,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.54
7740,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.52
7750,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.5
7760,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.48
7770,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.46
7780,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.44
7790,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.42
7800,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.4
7810,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.38
7820,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.36
7830,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.34
7840,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.32
7850,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.3
7860,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.28
7870,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.26
7880,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.24
7890,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.22
7900,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.2
7910,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.18
7920,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.16
7930,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.14
7940,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.12
7950,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.1
7960,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.08
7970,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.06
7980,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.04
7990,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.02
8000,-151.0,-121.0,-90.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8010,-151.02,-121.0,-90.02,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8020,-151.04,-121.0,-90.04,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8030,-151.06,-121.0,-90.06,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8040,-151.08,-121.0,-90.08,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8050,-151.1,-121.0,-90.1,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8060,-151.12,-121.0,-90.12,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8070,-151.14,-121.0,-90.14,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8080,-151.16,-121.0,-90.16,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8090,-151.18,-121.0,-90.18,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8100,-151.2,-121.0,-90.2,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8110,-151.22,-121.0,-90.22,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8120,-151.24,-121.0,-90.24,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8130,-151.26,-121.0,-90.26,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8140,-151.28,-121.0,-90.28,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8150,-151.3,-121.0,-90.3,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8160,-151.32,-121.0,-90.32,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8170,-151.34,-121.0,-90.34,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8180,-151.36,-121.0,-90.36,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8190,-151.38,-121.0,-90.38,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8200,-151.4,-121.0,-90.4,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8210,-151.42,-121.0,-90.42,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8220,-151.44,-121.0,-90.44,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8230,-151.46,-121.0,-90.46,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8240,-151.48,-121.0,-90.48,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8250,-151.5,-121.0,-90.5,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8260,-151.52,-121.0,-90.52,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8270,-151.54,-121.0,-90.54,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8280,-151.56,-121.0,-90.56,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8290,-151.58,-121.0,-90.58,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8300,-151.6,-121.0,-90.6,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8310,-151.62,-121.0,-90.62,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8320,-151.64,-121.0,-90.64,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8330,-151.66,-121.0,-90.66,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8340,-151.68,-121.0,-90.68,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8350,-151.7,-121.0,-90.7,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8360,-151.72,-121.0,-90.72,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8370,-151.74,-121.0,-90.74,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8380,-151.76,-121.0,-90.76,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8390,-151.78,-121.0,-90.78,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8400,-151.8,-121.0,-90.8,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8410,-151.82,-121.0,-90.82,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8420,-151.84,-121.0,-90.84,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8430,-151.86,-121.0,-90.86,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8440,-151.88,-121.0,-90.88,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8450,-151.9,-121.0,-90.9,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8460,-151.92,-121.0,-90.92,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8470,-151.94,-121.0,-90.94,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8480,-151.96,-121.0,-90.96,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8490,-151.98,-121.0,-90.98,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8500,-152.0,-121.0,-91.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8510,-152.02,-121.02,-91.0,-75.02,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8520,-152.04,-121.04,-91.0,-75.04,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8530,-152.06,-121.06,-91.0,-75.06,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8540,-152.08,-121.08,-91.0,-75.08,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8550,-152.1,-121.1,-91.0,-75.1,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8560,-152.12,-121.12,-91.0,-75.12,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8570,-152.14,-121.14,-91.0,-75.14,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8580,-152.16,-121.16,-91.0,-75.16,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8590,-152.18,-121.18,-91.0,-75.18,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8600,-152.2,-121.2,-91.0,-75.2,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8610,-152.22,-121.22,-91.0,-75.22,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8620,-152.24,-121.24,-91.0,-75.24,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8630,-152.26,-121.26,-91.0,-75.26,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8640,-152.28,-121.28,-91.0,-75.28,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8650,-152.3,-121.3,-91.0,-75.3,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8660,-152.32,-121.32,-91.0,-75.32,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8670,-152.34,-121.34,-91.0,-75.34,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8680,-152.36,-121.36,-91.0,-75.36,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8690,-152.38,-121.38,-91.0,-75.38,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8700,-152.4,-121.4,-91.0,-75.4,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8710,-152.42,-121.42,-91.0,-75.42,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8720,-152.44,-121.44,-91.0,-75.44,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8730,-152.46,-121.46,-91.0,-75.46,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
