level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
5860,-204.72,-184.0,-163.72,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5870,-204.74,-184.0,-163.74,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5880,-204.76,-184.0,-163.76,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5890,-204.78,-184.0,-163.78,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5900,-204.8,-184.0,-163.8,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5910,-204.82,-184.0,-163.82,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5920,-204.84,-184.0,-163.84,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5930,-204.86,-184.0,-163.86,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5940,-204.88,-184.0,-163.88,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5950,-204.9,-184.0,-163.9,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5960,-204.92,-184.0,-163.92,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5970,-204.94,-184.0,-163.94,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5980,-204.96,-184.0,-163.96,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
5990,-204.98,-184.0,-163.98,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6000,-205.0,-184.0,-164.0,-143.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6010,-205.0,-184.02,-164.0,-143.02,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6020,-205.0,-184.04,-164.0,-143.04,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6030,-205.0,-184.06,-164.0,-143.06,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6040,-205.0,-184.08,-164.0,-143.08,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6050,-205.0,-184.1,-164.0,-143.1,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6060,-205.0,-184.12,-164.0,-143.12,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6070,-205.0,-184.14,-164.0,-143.14,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6080,-205.0,-184.16,-164.0,-143.16,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6090,-205.0,-184.18,-164.0,-143.18,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6100,-205.0,-184.2,-164.0,-143.2,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6110,-205.0,-184.22,-164.0,-143.22,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6120,-205.0,-184.24,-164.0,-143.24,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6130,-205.0,-184.26,-164.0,-143.26,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6140,-205.0,-184.28,-164.0,-143.28,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6150,-205.0,-184.3,-164.0,-143.3,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6160,-205.0,-184.32,-164.0,-143.32,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6170,-205.0,-184.34,-164.0,-143.34,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6180,-205.0,-184.36,-164.0,-143.36,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6190,-205.0,-184.38,-164.0,-143.38,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6200,-205.0,-184.4,-164.0,-143.4,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6210,-205.0,-184.42,-164.0,-143.42,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6220,-205.0,-184.44,-164.0,-143.44,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6230,-205.0,-184.46,-164.0,-143.46,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6240,-205.0,-184.48,-164.0,-143.48,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6250,-205.0,-184.5,-164.0,-143.5,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6260,-205.0,-184.52,-164.0,-143.52,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6270,-205.0,-184.54,-164.0,-143.54,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6280,-205.0,-184.56,-164.0,-143.56,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6290,-205.0,-184.58,-164.0,-143.58,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6300,-205.0,-184.6,-164.0,-143.6,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6310,-205.0,-184.62,-164.0,-143.62,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6320,-205.0,-184.64,-164.0,-143.64,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6330,-205.0,-184.66,-164.0,-143.66,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6340,-205.0,-184.68,-164.0,-143.68,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6350,-205.0,-184.7,-164.0,-143.7,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6360,-205.0,-184.72,-164.0,-143.72,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6370,-205.0,-184.74,-164.0,-143.74,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6380,-205.0,-184.76,-164.0,-143.76,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6390,-205.0,-184.78,-164.0,-143.78,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6400,-205.0,-184.8,-164.0,-143.8,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6410,-205.0,-184.82,-164.0,-143.82,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6420,-205.0,-184.84,-164.0,-143.84,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6430,-205.0,-184.86,-164.0,-143.86,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6440,-205.0,-184.88,-164.0,-143.88,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6450,-205.0,-184.9,-164.0,-143.9,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6460,-205.0,-184.92,-164.0,-143.92,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6470,-205.0,-184.94,-164.0,-143.94,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6480,-205.0,-184.96,-164.0,-143.96,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6490,-205.0,-184.98,-164.0,-143.98,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6500,-205.0,-185.0,-164.0,-144.0,-123.0,-102.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6510,-205.02,-185.0,-164.02,-144.0,-123.0,-102.02,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6520,-205.04,-185.0,-164.04,-144.0,-123.0,-102.04,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6530,-205.06,-185.0,-164.06,-144.0,-123.0,-102.06,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6540,-205.08,-185.0,-164.08,-144.0,-123.0,-102.08,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6550,-205.1,-185.0,-164.1,-144.0,-123.0,-102.1,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6560,-205.12,-185.0,-164.12,-144.0,-123.0,-102.12,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6570,-205.14,-185.0,-164.14,-144.0,-123.0,-102.14,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6580,-205.16,-185.0,-164.16,-144.0,-123.0,-102.16,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6590,-205.18,-185.0,-164.18,-144.0,-123.0,-102.18,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6600,-205.2,-185.0,-164.2,-144.0,-123.0,-102.2,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6610,-205.22,-185.0,-164.22,-144.0,-123.0,-102.22,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6620,-205.24,-185.0,-164.24,-144.0,-123.0,-102.24,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6630,-205.26,-185.0,-164.26,-144.0,-123.0,-102.26,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6640,-205.28,-185.0,-164.28,-144.0,-123.0,-102.28,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6650,-205.3,-185.0,-164.3,-144.0,-123.0,-102.3,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6660,-205.32,-185.0,-164.32,-144.0,-123.0,-102.32,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6670,-205.34,-185.0,-164.34,-144.0,-123.0,-102.34,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6680,-205.36,-185.0,-164.36,-144.0,-123.0,-102.36,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6690,-205.38,-185.0,-164.38,-144.0,-123.0,-102.38,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6700,-205.4,-185.0,-164.4,-144.0,-123.0,-102.4,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6710,-205.42,-185.0,-164.42,-144.0,-123.0,-102.42,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6720,-205.44,-185.0,-164.44,-144.0,-123.0,-102.44,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6730,-205.46,-185.0,-164.46,-144.0,-123.0,-102.46,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6740,-205.48,-185.0,-164.48,-144.0,-123.0,-102.48,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6750,-205.5,-185.0,-164.5,-144.0,-123.0,-102.5,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6760,-205.52,-185.0,-164.52,-144.0,-123.0,-102.52,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6770,-205.54,-185.0,-164.54,-144.0,-123.0,-102.54,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6780,-205.56,-185.0,-164.56,-144.0,-123.0,-102.56,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6790,-205.58,-185.0,-164.58,-144.0,-123.0,-102.58,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6800,-205.6,-185.0,-164.6,-144.0,-123.0,-102.6,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6810,-205.62,-185.0,-164.62,-144.0,-123.0,-102.62,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6820,-205.64,-185.0,-164.64,-144.0,-123.0,-102.64,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6830,-205.66,-185.0,-164.66,-144.0,-123.0,-102.66,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6840,-205.68,-185.0,-164.68,-144.0,-123.0,-102.68,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6850,-205.7,-185.0,-164.7,-144.0,-123.0,-102.7,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6860,-205.72,-185.0,-164.72,-144.0,-123.0,-102.72,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6870,-205.74,-185.0,-164.74,-144.0,-123.0,-102.74,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6880,-205.76,-185.0,-164.76,-144.0,-123.0,-102.76,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6890,-205.78,-185.0,-164.78,-144.0,-123.0,-102.78,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6900,-205.8,-185.0,-164.8,-144.0,-123.0,-102.8,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6910,-205.82,-185.0,-164.82,-144.0,-123.0,-102.82,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6920,-205.84,-185.0,-164.84,-144.0,-123.0,-102.84,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6930,-205.86,-185.0,-164.86,-144.0,-123.0,-102.86,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6940,-205.88,-185.0,-164.88,-144.0,-123.0,-102.88,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6950,-205.9,-185.0,-164.9,-144.0,-123.0,-102.9,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6960,-205.92,-185.0,-164.92,-144.0,-123.0,-102.92,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6970,-205.94,-185.0,-164.94,-144.0,-123.0,-102.94,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6980,-205.96,-185.0,-164.96,-144.0,-123.0,-102.96,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
6990,-205.98,-185.0,-164.98,-144.0,-123.0,-102.98,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7000,-206.0,-185.0,-165.0,-144.0,-123.0,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7010,-206.02,-185.02,-165.0,-144.0,-123.02,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7020,-206.04,-185.04,-165.0,-144.0,-123.04,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7030,-206.06,-185.06,-165.0,-144.0,-123.06,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7040,-206.08,-185.08,-165.0,-144.0,-123.08,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7050,-206.1,-185.1,-165.0,-144.0,-123.1,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7060,-206.12,-185.12,-165.0,-144.0,-123.12,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7070,-206.14,-185.14,-165.0,-144.0,-123.14,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7080,-206.16,-185.16,-165.0,-144.0,-123.16,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7090,-206.18,-185.18,-165.0,-144.0,-123.18,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7100,-206.2,-185.2,-165.0,-144.0,-123.2,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7110,-206.22,-185.22,-165.0,-144.0,-123.22,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7120,-206.24,-185.24,-165.0,-144.0,-123.24,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7130,-206.26,-185.26,-165.0,-144.0,-123.26,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7140,-206.28,-185.28,-165.0,-144.0,-123.28,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7150,-206.3,-185.3,-165.0,-144.0,-123.3,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7160,-206.32,-185.32,-165.0,-144.0,-123.32,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7170,-206.34,-185.34,-165.0,-144.0,-123.34,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7180,-206.36,-185.36,-165.0,-144.0,-123.36,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7190,-206.38,-185.38,-165.0,-144.0,-123.38,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7200,-206.4,-185.4,-165.0,-144.0,-123.4,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7210,-206.42,-185.42,-165.0,-144.0,-123.42,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7220,-206.44,-185.44,-165.0,-144.0,-123.44,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7230,-206.46,-185.46,-165.0,-144.0,-123.46,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7240,-206.48,-185.48,-165.0,-144.0,-123.48,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7250,-206.5,-185.5,-165.0,-144.0,-123.5,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7260,-206.52,-185.52,-165.0,-144.0,-123.52,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7270,-206.54,-185.54,-165.0,-144.0,-123.54,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7280,-206.56,-185.56,-165.0,-144.0,-123.56,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7290,-206.58,-185.58,-165.0,-144.0,-123.58,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7300,-206.6,-185.6,-165.0,-144.0,-123.6,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7310,-206.62,-185.62,-165.0,-144.0,-123.62,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7320,-206.64,-185.64,-165.0,-144.0,-123.64,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7330,-206.66,-185.66,-165.0,-144.0,-123.66,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7340,-206.68,-185.68,-165.0,-144.0,-123.68,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7350,-206.7,-185.7,-165.0,-144.0,-123.7,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7360,-206.72,-185.72,-165.0,-144.0,-123.72,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7370,-206.74,-185.74,-165.0,-144.0,-123.74,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7380,-206.76,-185.76,-165.0,-144.0,-123.76,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7390,-206.78,-185.78,-165.0,-144.0,-123.78,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7400,-206.8,-185.8,-165.0,-144.0,-123.8,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7410,-206.82,-185.82,-165.0,-144.0,-123.82,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7420,-206.84,-185.84,-165.0,-144.0,-123.84,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7430,-206.86,-185.86,-165.0,-144.0,-123.86,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7440,-206.88,-185.88,-165.0,-144.0,-123.88,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7450,-206.9,-185.9,-165.0,-144.0,-123.9,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7460,-206.92,-185.92,-165.0,-144.0,-123.92,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7470,-206.94,-185.94,-165.0,-144.0,-123.94,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7480,-206.96,-185.96,-165.0,-144.0,-123.96,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7490,-206.98,-185.98,-165.0,-144.0,-123.98,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7500,-207.0,-186.0,-165.0,-144.0,-124.0,-103.0,-82.0,-61.0,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7510,-207.02,-186.02,-165.02,-144.02,-124.0,-103.0,-82.0,-61.02,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7520,-207.04,-186.04,-165.04,-144.04,-124.0,-103.0,-82.0,-61.04,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7530,-207.06,-186.06,-165.06,-144.06,-124.0,-103.0,-82.0,-61.06,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7540,-207.08,-186.08,-165.08,-144.08,-124.0,-103.0,-82.0,-61.08,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7550,-207.1,-186.1,-165.1,-144.1,-124.0,-103.0,-82.0,-61.1,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7560,-207.12,-186.12,-165.12,-144.12,-124.0,-103.0,-82.0,-61.12,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7570,-207.14,-186.14,-165.14,-144.14,-124.0,-103.0,-82.0,-61.14,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7580,-207.16,-186.16,-165.16,-144.16,-124.0,-103.0,-82.0,-61.16,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7590,-207.18,-186.18,-165.18,-144.18,-124.0,-103.0,-82.0,-61.18,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7600,-207.2,-186.2,-165.2,-144.2,-124.0,-103.0,-82.0,-61.2,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7610,-207.22,-186.22,-165.22,-144.22,-124.0,-103.0,-82.0,-61.22,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7620,-207.24,-186.24,-165.24,-144.24,-124.0,-103.0,-82.0,-61.24,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7630,-207.26,-186.26,-165.26,-144.26,-124.0,-103.0,-82.0,-61.26,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7640,-207.28,-186.28,-165.28,-144.28,-124.0,-103.0,-82.0,-61.28,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7650,-207.3,-186.3,-165.3,-144.3,-124.0,-103.0,-82.0,-61.3,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7660,-207.32,-186.32,-165.32,-144.32,-124.0,-103.0,-82.0,-61.32,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7670,-207.34,-186.34,-165.34,-144.34,-124.0,-103.0,-82.0,-61.34,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7680,-207.36,-186.36,-165.36,-144.36,-124.0,-103.0,-82.0,-61.36,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7690,-207.38,-186.38,-165.38,-144.38,-124.0,-103.0,-82.0,-61.38,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7700,-207.4,-186.4,-165.4,-144.4,-124.0,-103.0,-82.0,-61.4,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7710,-207.42,-186.42,-165.42,-144.42,-124.0,-103.0,-82.0,-61.42,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7720,-207.44,-186.44,-165.44,-144.44,-124.0,-103.0,-82.0,-61.44,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7730,-207.46,-186.46,-165.46,-144.46,-124.0,-103.0,-82.0,-61.46,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7740,-207.48,-186.48,-165.48,-144.48,-124.0,-103.0,-82.0,-61.48,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
7750,-207.5,-186.5,-165.5,-144.5,-124.0,-103.0,-82.0,-61.5,-41.0,-20.0,0.0,20.0,41.0,61.0,81.0
