level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
230,-122.5,-118.3,-113.8,-107.3,-99.2,-88.4,-74.2,-57.6,-39.3,-20.0,0.0,21.0,42.0,63.7,85.7
240,-126.0,-121.4,-116.4,-109.4,-100.6,-89.2,-74.6,-57.8,-39.4,-20.0,0.0,21.0,42.0,63.6,85.6
250,-129.5,-124.5,-119.0,-111.5,-102.0,-90.0,-75.0,-58.0,-39.5,-20.0,0.0,21.0,42.0,63.5,85.5
260,-133.0,-127.6,-121.6,-113.6,-103.4,-90.8,-75.4,-58.2,-39.6,-20.0,0.0,21.0,42.0,63.4,85.4
270,-136.5,-130.7,-124.2,-115.7,-104.8,-91.6,-75.8,-58.4,-39.7,-20.0,0.0,21.0,42.0,63.3,85.3
280,-140.0,-133.8,-126.8,-117.8,-106.2,-92.4,-76.2,-58.6,-39.8,-20.0,0.0,21.0,42.0,63.2,85.2
290,-143.5,-136.9,-129.4,-119.9,-107.6,-93.2,-76.6,-58.8,-39.9,-20.0,0.0,21.0,42.0,63.1,85.1
300,-147.0,-140.0,-132.0,-122.0,-109.0,-94.0,-77.0,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,85.0
310,-149.2,-141.8,-133.2,-122.7,-109.4,-94.2,-77.1,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.9
320,-151.4,-143.6,-134.4,-123.4,-109.8,-94.4,-77.2,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.8
330,-153.6,-145.4,-135.6,-124.1,-110.2,-94.6,-77.3,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.7
340,-155.8,-147.2,-136.8,-124.8,-110.6,-94.8,-77.4,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.6
350,-158.0,-149.0,-138.0,-125.5,-111.0,-95.0,-77.5,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.5
360,-160.2,-150.8,-139.2,-126.2,-111.4,-95.2,-77.6,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.4
370,-162.4,-152.6,-140.4,-126.9,-111.8,-95.4,-77.7,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.3
380,-164.6,-154.4,-141.6,-127.6,-112.2,-95.6,-77.8,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.2
390,-166.8,-156.2,-142.8,-128.3,-112.6,-95.8,-77.9,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.1
400,-169.0,-158.0,-144.0,-129.0,-113.0,-96.0,-78.0,-59.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
410,-170.1,-158.7,-144.5,-129.4,-113.2,-96.1,-78.1,-59.1,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
420,-171.2,-159.4,-145.0,-129.8,-113.4,-96.2,-78.2,-59.2,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
430,-172.3,-160.1,-145.5,-130.2,-113.6,-96.3,-78.3,-59.3,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
440,-173.4,-160.8,-146.0,-130.6,-113.8,-96.4,-78.4,-59.4,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
450,-174.5,-161.5,-146.5,-131.0,-114.0,-96.5,-78.5,-59.5,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
460,-175.6,-162.2,-147.0,-131.4,-114.2,-96.6,-78.6,-59.6,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
470,-176.7,-162.9,-147.5,-131.8,-114.4,-96.7,-78.7,-59.7,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
480,-177.8,-163.6,-148.0,-132.2,-114.6,-96.8,-78.8,-59.8,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
490,-178.9,-164.3,-148.5,-132.6,-114.8,-96.9,-78.9,-59.9,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
500,-180.0,-165.0,-149.0,-133.0,-115.0,-97.0,-79.0,-60.0,-40.0,-20.0,0.0,21.0,42.0,63.0,84.0
510,-180.28,-165.22,-149.16,-133.1,-115.08,-97.06,-79.02,-60.02,-40.02,-20.0,0.0,21.0,41.98,62.98,83.98
520,-180.56,-165.44,-149.32,-133.2,-115.16,-97.12,-79.04,-60.04,-40.04,-20.0,0.0,21.0,41.96,62.96,83.96
530,-180.84,-165.66,-149.48,-133.3,-115.24,-97.18,-79.06,-60.06,-40.06,-20.0,0.0,21.0,41.94,62.94,83.94
540,-181.12,-165.88,-149.64,-133.4,-115.32,-97.24,-79.08,-60.08,-40.08,-20.0,0.0,21.0,41.92,62.92,83.92
550,-181.4,-166.1,-149.8,-133.5,-115.4,-97.3,-79.1,-60.1,-40.1,-20.0,0.0,21.0,41.9,62.9,83.9
560,-181.68,-166.32,-149.96,-133.6,-115.48,-97.36,-79.12,-60.12,-40.12,-20.0,0.0,21.0,41.88,62.88,83.88
570,-181.96,-166.54,-150.12,-133.7,-115.56,-97.42,-79.14,-60.14,-40.14,-20.0,0.0,21.0,41.86,62.86,83.86
580,-182.24,-166.76,-150.28,-133.8,-115.64,-97.48,-79.16,-60.16,-40.16,-20.0,0.0,21.0,41.84,62.84,83.84
590,-182.52,-166.98,-150.44,-133.9,-115.72,-97.54,-79.18,-60.18,-40.18,-20.0,0.0,21.0,41.82,62.82,83.82
600,-182.8,-167.2,-150.6,-134.0,-115.8,-97.6,-79.2,-60.2,-40.2,-20.0,0.0,21.0,41.8,62.8,83.8
610,-183.08,-167.42,-150.76,-134.1,-115.88,-97.66,-79.22,-60.22,-40.22,-20.0,0.0,21.0,41.78,62.78,83.78
620,-183.36,-167.64,-150.92,-134.2,-115.96,-97.72,-79.24,-60.24,-40.24,-20.0,0.0,21.0,41.76,62.76,83.76
630,-183.64,-167.86,-151.08,-134.3,-116.04,-97.78,-79.26,-60.26,-40.26,-20.0,0.0,21.0,41.74,62.74,83.74
640,-183.92,-168.08,-151.24,-134.4,-116.12,-97.84,-79.28,-60.28,-40.28,-20.0,0.0,21.0,41.72,62.72,83.72
650,-184.2,-168.3,-151.4,-134.5,-116.2,-97.9,-79.3,-60.3,-40.3,-20.0,0.0,21.0,41.7,62.7,83.7
660,-184.48,-168.52,-151.56,-134.6,-116.28,-97.96,-79.32,-60.32,-40.32,-20.0,0.0,21.0,41.68,62.68,83.68
670,-184.76,-168.74,-151.72,-134.7,-116.36,-98.02,-79.34,-60.34,-40.34,-20.0,0.0,21.0,41.66,62.66,83.66
680,-185.04,-168.96,-151.88,-134.8,-116.44,-98.08,-79.36,-60.36,-40.36,-20.0,0.0,21.0,41.64,62.64,83.64
690,-185.32,-169.18,-152.04,-134.9,-116.52,-98.14,-79.38,-60.38,-40.38,-20.0,0.0,21.0,41.62,62.62,83.62
700,-185.6,-169.4,-152.2,-135.0,-116.6,-98.2,-79.4,-60.4,-40.4,-20.0,0.0,21.0,41.6,62.6,83.6
710,-185.88,-169.62,-152.36,-135.1,-116.68,-98.26,-79.42,-60.42,-40.42,-20.0,0.0,21.0,41.58,62.58,83.58
720,-186.16,-169.84,-152.52,-135.2,-116.76,-98.32,-79.44,-60.44,-40.44,-20.0,0.0,21.0,41.56,62.56,83.56
730,-186.44,-170.06,-152.68,-135.3,-116.84,-98.38,-79.46,-60.46,-40.46,-20.0,0.0,21.0,41.54,62.54,83.54
740,-186.72,-170.28,-152.84,-135.4,-116.92,-98.44,-79.48,-60.48,-40.48,-20.0,0.0,21.0,41.52,62.52,83.52
750,-187.0,-170.5,-153.0,-135.5,-117.0,-98.5,-79.5,-60.5,-40.5,-20.0,0.0,21.0,41.5,62.5,83.5
760,-187.28,-170.72,-153.16,-135.6,-117.08,-98.56,-79.52,-60.52,-40.52,-20.0,0.0,21.0,41.48,62.48,83.48
770,-187.56,-170.94,-153.32,-135.7,-117.16,-98.62,-79.54,-60.54,-40.54,-20.0,0.0,21.0,41.46,62.46,83.46
780,-187.84,-171.16,-153.48,-135.8,-117.24,-98.68,-79.56,-60.56,-40.56,-20.0,0.0,21.0,41.44,62.44,83.44
790,-188.12,-171.38,-153.64,-135.9,-117.32,-98.74,-79.58,-60.58,-40.58,-20.0,0.0,21.0,41.42,62.42,83.42
800,-188.4,-171.6,-153.8,-136.0,-117.4,-98.8,-79.6,-60.6,-40.6,-20.0,0.0,21.0,41.4,62.4,83.4
810,-188.68,-171.82,-153.96,-136.1,-117.48,-98.86,-79.62,-60.62,-40.62,-20.0,0.0,21.0,41.38,62.38,83.38
820,-188.96,-172.04,-154.12,-136.2,-117.56,-98.92,-79.64,-60.64,-40.64,-20.0,0.0,21.0,41.36,62.36,83.36
830,-189.24,-172.26,-154.28,-136.3,-117.64,-98.98,-79.66,-60.66,-40.66,-20.0,0.0,21.0,41.34,62.34,83.34
840,-189.52,-172.48,-154.44,-136.4,-117.72,-99.04,-79.68,-60.68,-40.68,-20.0,0.0,21.0,41.32,62.32,83.32
850,-189.8,-172.7,-154.6,-136.5,-117.8,-99.1,-79.7,-60.7,-40.7,-20.0,0.0,21.0,41.3,62.3,83.3
860,-190.08,-172.92,-154.76,-136.6,-117.88,-99.16,-79.72,-60.72,-40.72,-20.0,0.0,21.0,41.28,62.28,83.28
870,-190.36,-173.14,-154.92,-136.7,-117.96,-99.22,-79.74,-60.74,-40.74,-20.0,0.0,21.0,41.26,62.26,83.26
880,-190.64,-173.36,-155.08,-136.8,-118.04,-99.28,-79.76,-60.76,-40.76,-20.0,0.0,21.0,41.24,62.24,83.24
890,-190.92000000000002,-173.58,-155.24,-136.9,-118.12,-99.34,-79.78,-60.78,-40.78,-20.0,0.0,21.0,41.22,62.22,83.22
900,-191.2,-173.8,-155.4,-137.0,-118.2,-99.4,-79.8,-60.8,-40.8,-20.0,0.0,21.0,41.2,62.2,83.2
910,-191.48,-174.02,-155.56,-137.1,-118.28,-99.46,-79.82,-60.82,-40.82,-20.0,0.0,21.0,41.18,62.18,83.18
920,-191.76,-174.24,-155.72,-137.2,-118.36,-99.52,-79.84,-60.84,-40.84,-20.0,0.0,21.0,41.16,62.16,83.16
930,-192.04,-174.46,-155.88,-137.3,-118.44,-99.58,-79.86,-60.86,-40.86,-20.0,0.0,21.0,41.14,62.14,83.14
940,-192.32,-174.68,-156.04,-137.4,-118.52,-99.64,-79.88,-60.88,-40.88,-20.0,0.0,21.0,41.12,62.12,83.12
950,-192.6,-174.9,-156.2,-137.5,-118.6,-99.7,-79.9,-60.9,-40.9,-20.0,0.0,21.0,41.1,62.1,83.1
960,-192.88,-175.12,-156.36,-137.6,-118.68,-99.76,-79.92,-60.92,-40.92,-20.0,0.0,21.0,41.08,62.08,83.08
970,-193.16,-175.34,-156.52,-137.7,-118.76,-99.82,-79.94,-60.94,-40.94,-20.0,0.0,21.0,41.06,62.06,83.06
980,-193.44,-175.56,-156.68,-137.8,-118.84,-99.88,-79.96,-60.96,-40.96,-20.0,0.0,21.0,41.04,62.04,83.04
990,-193.72,-175.78,-156.84,-137.9,-118.92,-99.94,-79.98,-60.98,-40.98,-20.0,0.0,21.0,41.02,62.02,83.02
1000,-194.0,-176.0,-157.0,-138.0,-119.0,-100.0,-80.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1010,-194.06,-176.04,-157.04,-138.04,-119.02,-100.02,-80.02,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1020,-194.12,-176.08,-157.08,-138.08,-119.04,-100.04,-80.04,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1030,-194.18,-176.12,-157.12,-138.12,-119.06,-100.06,-80.06,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1040,-194.24,-176.16,-157.16,-138.16,-119.08,-100.08,-80.08,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1050,-194.3,-176.2,-157.2,-138.2,-119.1,-100.1,-80.1,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1060,-194.36,-176.24,-157.24,-138.24,-119.12,-100.12,-80.12,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1070,-194.42,-176.28,-157.28,-138.28,-119.14,-100.14,-80.14,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1080,-194.48,-176.32,-157.32,-138.32,-119.16,-100.16,-80.16,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1090,-194.54,-176.36,-157.36,-138.36,-119.18,-100.18,-80.18,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1100,-194.6,-176.4,-157.4,-138.4,-119.2,-100.2,-80.2,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1110,-194.66,-176.44,-157.44,-138.44,-119.22,-100.22,-80.22,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1120,-194.72,-176.48,-157.48,-138.48,-119.24,-100.24,-80.24,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1130,-194.78,-176.52,-157.52,-138.52,-119.26,-100.26,-80.26,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1140,-194.84,-176.56,-157.56,-138.56,-119.28,-100.28,-80.28,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1150,-194.9,-176.6,-157.6,-138.6,-119.3,-100.3,-80.3,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1160,-194.96,-176.64,-157.64,-138.64,-119.32,-100.32,-80.32,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1170,-195.02,-176.68,-157.68,-138.68,-119.34,-100.34,-80.34,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1180,-195.08,-176.72,-157.72,-138.72,-119.36,-100.36,-80.36,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1190,-195.14,-176.76,-157.76,-138.76,-119.38,-100.38,-80.38,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1200,-195.2,-176.8,-157.8,-138.8,-119.4,-100.4,-80.4,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1210,-195.26,-176.84,-157.84,-138.84,-119.42,-100.42,-80.42,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1220,-195.32,-176.88,-157.88,-138.88,-119.44,-100.44,-80.44,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1230,-195.38,-176.92,-157.92,-138.92,-119.46,-100.46,-80.46,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1240,-195.44,-176.96,-157.96,-138.96,-119.48,-100.48,-80.48,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1250,-195.5,-177.0,-158.0,-139.0,-119.5,-100.5,-80.5,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1260,-195.56,-177.04,-158.04,-139.04,-119.52,-100.52,-80.52,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1270,-195.62,-177.08,-158.08,-139.08,-119.54,-100.54,-80.54,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1280,-195.68,-177.12,-158.12,-139.12,-119.56,-100.56,-80.56,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1290,-195.74,-177.16,-158.16,-139.16,-119.58,-100.58,-80.58,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1300,-195.8,-177.2,-158.2,-139.2,-119.6,-100.6,-80.6,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1310,-195.86,-177.24,-158.24,-139.24,-119.62,-100.62,-80.62,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1320,-195.92,-177.28,-158.28,-139.28,-119.64,-100.64,-80.64,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1330,-195.98,-177.32,-158.32,-139.32,-119.66,-100.66,-80.66,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1340,-196.04,-177.36,-158.36,-139.36,-119.68,-100.68,-80.68,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1350,-196.1,-177.4,-158.4,-139.4,-119.7,-100.7,-80.7,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1360,-196.16,-177.44,-158.44,-139.44,-119.72,-100.72,-80.72,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1370,-196.22,-177.48,-158.48,-139.48,-119.74,-100.74,-80.74,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1380,-196.28,-177.52,-158.52,-139.52,-119.76,-100.76,-80.76,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1390,-196.34,-177.56,-158.56,-139.56,-119.78,-100.78,-80.78,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1400,-196.4,-177.6,-158.6,-139.6,-119.8,-100.8,-80.8,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1410,-196.46,-177.64,-158.64,-139.64,-119.82,-100.82,-80.82,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1420,-196.52,-177.68,-158.68,-139.68,-119.84,-100.84,-80.84,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1430,-196.58,-177.72,-158.72,-139.72,-119.86,-100.86,-80.86,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1440,-196.64,-177.76,-158.76,-139.76,-119.88,-100.88,-80.88,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1450,-196.7,-177.8,-158.8,-139.8,-119.9,-100.9,-80.9,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1460,-196.76,-177.84,-158.84,-139.84,-119.92,-100.92,-80.92,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1470,-196.82,-177.88,-158.88,-139.88,-119.94,-100.94,-80.94,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1480,-196.88,-177.92,-158.92,-139.92,-119.96,-100.96,-80.96,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1490,-196.94,-177.96,-158.96,-139.96,-119.98,-100.98,-80.98,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1500,-197.0,-178.0,-159.0,-140.0,-120.0,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1510,-197.04,-178.04,-159.02,-140.02,-120.02,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1520,-197.08,-178.08,-159.04,-140.04,-120.04,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1530,-197.12,-178.12,-159.06,-140.06,-120.06,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1540,-197.16,-178.16,-159.08,-140.08,-120.08,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1550,-197.2,-178.2,-159.1,-140.1,-120.1,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1560,-197.24,-178.24,-159.12,-140.12,-120.12,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1570,-197.28,-178.28,-159.14,-140.14,-120.14,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1580,-197.32,-178.32,-159.16,-140.16,-120.16,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1590,-197.36,-178.36,-159.18,-140.18,-120.18,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1600,-197.4,-178.4,-159.2,-140.2,-120.2,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1610,-197.44,-178.44,-159.22,-140.22,-120.22,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1620,-197.48,-178.48,-159.24,-140.24,-120.24,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1630,-197.52,-178.52,-159.26,-140.26,-120.26,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1640,-197.56,-178.56,-159.28,-140.28,-120.28,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1650,-197.6,-178.6,-159.3,-140.3,-120.3,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1660,-197.64,-178.64,-159.32,-140.32,-120.32,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1670,-197.68,-178.68,-159.34,-140.34,-120.34,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1680,-197.72,-178.72,-159.36,-140.36,-120.36,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1690,-197.76,-178.76,-159.38,-140.38,-120.38,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1700,-197.8,-178.8,-159.4,-140.4,-120.4,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1710,-197.84,-178.84,-159.42,-140.42,-120.42,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1720,-197.88,-178.88,-159.44,-140.44,-120.44,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1730,-197.92,-178.92,-159.46,-140.46,-120.46,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1740,-197.96,-178.96,-159.48,-140.48,-120.48,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1750,-198.0,-179.0,-159.5,-140.5,-120.5,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1760,-198.04,-179.04,-159.52,-140.52,-120.52,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1770,-198.08,-179.08,-159.54,-140.54,-120.54,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1780,-198.12,-179.12,-159.56,-140.56,-120.56,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1790,-198.16,-179.16,-159.58,-140.58,-120.58,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1800,-198.2,-179.2,-159.6,-140.6,-120.6,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1810,-198.24,-179.24,-159.62,-140.62,-120.62,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1820,-198.28,-179.28,-159.64,-140.64,-120.64,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1830,-198.32,-179.32,-159.66,-140.66,-120.66,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1840,-198.36,-179.36,-159.68,-140.68,-120.68,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1850,-198.4,-179.4,-159.7,-140.7,-120.7,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1860,-198.44,-179.44,-159.72,-140.72,-120.72,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
1870,-198.48,-179.48,-159.74,-140.74,-120.74,-101.0,-81.0,-61.0,-41.0,-20.0,0.0,21.0,41.0,62.0,83.0
