level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
10530,-132.06,-119.0,-105.06,-92.0,-78.06,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10540,-132.08,-119.0,-105.08,-92.0,-78.08,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10550,-132.1,-119.0,-105.1,-92.0,-78.1,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10560,-132.12,-119.0,-105.12,-92.0,-78.12,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10570,-132.14,-119.0,-105.14,-92.0,-78.14,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10580,-132.16,-119.0,-105.16,-92.0,-78.16,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10590,-132.18,-119.0,-105.18,-92.0,-78.18,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10600,-132.2,-119.0,-105.2,-92.0,-78.2,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10610,-132.22,-119.0,-105.22,-92.0,-78.22,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10620,-132.24,-119.0,-105.24,-92.0,-78.24,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10630,-132.26,-119.0,-105.26,-92.0,-78.26,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10640,-132.28,-119.0,-105.28,-92.0,-78.28,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10650,-132.3,-119.0,-105.3,-92.0,-78.3,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10660,-132.32,-119.0,-105.32,-92.0,-78.32,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10670,-132.34,-119.0,-105.34,-92.0,-78.34,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10680,-132.36,-119.0,-105.36,-92.0,-78.36,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10690,-132.38,-119.0,-105.38,-92.0,-78.38,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10700,-132.4,-119.0,-105.4,-92.0,-78.4,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10710,-132.42,-119.0,-105.42,-92.0,-78.42,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10720,-132.44,-119.0,-105.44,-92.0,-78.44,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10730,-132.46,-119.0,-105.46,-92.0,-78.46,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10740,-132.48,-119.0,-105.48,-92.0,-78.48,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10750,-132.5,-119.0,-105.5,-92.0,-78.5,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10760,-132.52,-119.0,-105.52,-92.0,-78.52,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10770,-132.54,-119.0,-105.54,-92.0,-78.54,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10780,-132.56,-119.0,-105.56,-92.0,-78.56,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10790,-132.58,-119.0,-105.58,-92.0,-78.58,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10800,-132.6,-119.0,-105.6,-92.0,-78.6,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10810,-132.62,-119.0,-105.62,-92.0,-78.62,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10820,-132.64,-119.0,-105.64,-92.0,-78.64,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10830,-132.66,-119.0,-105.66,-92.0,-78.66,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10840,-132.68,-119.0,-105.68,-92.0,-78.68,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10850,-132.7,-119.0,-105.7,-92.0,-78.7,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10860,-132.72,-119.0,-105.72,-92.0,-78.72,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10870,-132.74,-119.0,-105.74,-92.0,-78.74,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10880,-132.76,-119.0,-105.76,-92.0,-78.76,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10890,-132.78,-119.0,-105.78,-92.0,-78.78,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10900,-132.8,-119.0,-105.8,-92.0,-78.8,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10910,-132.82,-119.0,-105.82,-92.0,-78.82,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10920,-132.84,-119.0,-105.84,-92.0,-78.84,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10930,-132.86,-119.0,-105.86,-92.0,-78.86,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10940,-132.88,-119.0,-105.88,-92.0,-78.88,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10950,-132.9,-119.0,-105.9,-92.0,-78.9,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10960,-132.92,-119.0,-105.92,-92.0,-78.92,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10970,-132.94,-119.0,-105.94,-92.0,-78.94,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10980,-132.96,-119.0,-105.96,-92.0,-78.96,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
10990,-132.98,-119.0,-105.98,-92.0,-78.98,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
11000,-133.0,-119.0,-106.0,-92.0,-79.0,-65.0,-52.0,-39.0,-26.0,-13.0,0.0,13.0,26.0,38.0,51.0
11010,-133.04,-119.04,-106.02,-92.02,-79.02,-65.02,-52.02,-39.0,-26.0,-13.0,0.0,13.0,25.98,38.0,50.98
11020,-133.08,-119.08,-106.04,-92.04,-79.04,-65.04,-52.04,-39.0,-26.0,-13.0,0.0,13.0,25.96,38.0,50.96
11030,-133.12,-119.12,-106.06,-92.06,-79.06,-65.06,-52.06,-39.0,-26.0,-13.0,0.0,13.0,25.94,38.0,50.94
11040,-133.16,-119.16,-106.08,-92.08,-79.08,-65.08,-52.08,-39.0,-26.0,-13.0,0.0,13.0,25.92,38.0,50.92
11050,-133.2,-119.2,-106.1,-92.1,-79.1,-65.1,-52.1,-39.0,-26.0,-13.0,0.0,13.0,25.9,38.0,50.9
11060,-133.24,-119.24,-106.12,-92.12,-79.12,-65.12,-52.12,-39.0,-26.0,-13.0,0.0,13.0,25.88,38.0,50.88
11070,-133.28,-119.28,-106.14,-92.14,-79.14,-65.14,-52.14,-39.0,-26.0,-13.0,0.0,13.0,25.86,38.0,50.86
11080,-133.32,-119.32,-106.16,-92.16,-79.16,-65.16,-52.16,-39.0,-26.0,-13.0,0.0,13.0,25.84,38.0,50.84
11090,-133.36,-119.36,-106.18,-92.18,-79.18,-65.18,-52.18,-39.0,-26.0,-13.0,0.0,13.0,25.82,38.0,50.82
11100,-133.4,-119.4,-106.2,-92.2,-79.2,-65.2,-52.2,-39.0,-26.0,-13.0,0.0,13.0,25.8,38.0,50.8
11110,-133.44,-119.44,-106.22,-92.22,-79.22,-65.22,-52.22,-39.0,-26.0,-13.0,0.0,13.0,25.78,38.0,50.78
11120,-133.48,-119.48,-106.24,-92.24,-79.24,-65.24,-52.24,-39.0,-26.0,-13.0,0.0,13.0,25.76,38.0,50.76
11130,-133.52,-119.52,-106.26,-92.26,-79.26,-65.26,-52.26,-39.0,-26.0,-13.0,0.0,13.0,25.74,38.0,50.74
11140,-133.56,-119.56,-106.28,-92.28,-79.28,-65.28,-52.28,-39.0,-26.0,-13.0,0.0,13.0,25.72,38.0,50.72
11150,-133.6,-119.6,-106.3,-92.3,-79.3,-65.3,-52.3,-39.0,-26.0,-13.0,0.0,13.0,25.7,38.0,50.7
11160,-133.64,-119.64,-106.32,-92.32,-79.32,-65.32,-52.32,-39.0,-26.0,-13.0,0.0,13.0,25.68,38.0,50.68
11170,-133.68,-119.68,-106.34,-92.34,-79.34,-65.34,-52.34,-39.0,-26.0,-13.0,0.0,13.0,25.66,38.0,50.66
11180,-133.72,-119.72,-106.36,-92.36,-79.36,-65.36,-52.36,-39.0,-26.0,-13.0,0.0,13.0,25.64,38.0,50.64
11190,-133.76,-119.76,-106.38,-92.38,-79.38,-65.38,-52.38,-39.0,-26.0,-13.0,0.0,13.0,25.62,38.0,50.62
11200,-133.8,-119.8,-106.4,-92.4,-79.4,-65.4,-52.4,-39.0,-26.0,-13.0,0.0,13.0,25.6,38.0,50.6
11210,-133.84,-119.84,-106.42,-92.42,-79.42,-65.42,-52.42,-39.0,-26.0,-13.0,0.0,13.0,25.58,38.0,50.58
11220,-133.88,-119.88,-106.44,-92.44,-79.44,-65.44,-52.44,-39.0,-26.0,-13.0,0.0,13.0,25.56,38.0,50.56
11230,-133.92,-119.92,-106.46,-92.46,-79.46,-65.46,-52.46,-39.0,-26.0,-13.0,0.0,13.0,25.54,38.0,50.54
11240,-133.96,-119.96,-106.48,-92.48,-79.48,-65.48,-52.48,-39.0,-26.0,-13.0,0.0,13.0,25.52,38.0,50.52
11250,-134.0,-120.0,-106.5,-92.5,-79.5,-65.5,-52.5,-39.0,-26.0,-13.0,0.0,13.0,25.5,38.0,50.5
11260,-134.04,-120.04,-106.52,-92.52,-79.52,-65.52,-52.52,-39.0,-26.0,-13.0,0.0,13.0,25.48,38.0,50.48
11270,-134.08,-120.08,-106.54,-92.54,-79.54,-65.54,-52.54,-39.0,-26.0,-13.0,0.0,13.0,25.46,38.0,50.46
11280,-134.12,-120.12,-106.56,-92.56,-79.56,-65.56,-52.56,-39.0,-26.0,-13.0,0.0,13.0,25.44,38.0,50.44
11290,-134.16,-120.16,-106.58,-92.58,-79.58,-65.58,-52.58,-39.0,-26.0,-13.0,0.0,13.0,25.42,38.0,50.42
11300,-134.2,-120.2,-106.6,-92.6,-79.6,-65.6,-52.6,-39.0,-26.0,-13.0,0.0,13.0,25.4,38.0,50.4
11310,-134.24,-120.24,-106.62,-92.62,-79.62,-65.62,-52.62,-39.0,-26.0,-13.0,0.0,13.0,25.38,38.0,50.38
11320,-134.28,-120.28,-106.64,-92.64,-79.64,-65.64,-52.64,-39.0,-26.0,-13.0,0.0,13.0,25.36,38.0,50.36
11330,-134.32,-120.32,-106.66,-92.66,-79.66,-65.66,-52.66,-39.0,-26.0,-13.0,0.0,13.0,25.34,38.0,50.34
11340,-134.36,-120.36,-106.68,-92.68,-79.68,-65.68,-52.68,-39.0,-26.0,-13.0,0.0,13.0,25.32,38.0,50.32
11350,-134.4,-120.4,-106.7,-92.7,-79.7,-65.7,-52.7,-39.0,-26.0,-13.0,0.0,13.0,25.3,38.0,50.3
11360,-134.44,-120.44,-106.72,-92.72,-79.72,-65.72,-52.72,-39.0,-26.0,-13.0,0.0,13.0,25.28,38.0,50.28
11370,-134.48,-120.48,-106.74,-92.74,-79.74,-65.74,-52.74,-39.0,-26.0,-13.0,0.0,13.0,25.26,38.0,50.26
11380,-134.52,-120.52,-106.76,-92.76,-79.76,-65.76,-52.76,-39.0,-26.0,-13.0,0.0,13.0,25.24,38.0,50.24
11390,-134.56,-120.56,-106.78,-92.78,-79.78,-65.78,-52.78,-39.0,-26.0,-13.0,0.0,13.0,25.22,38.0,50.22
11400,-134.6,-120.6,-106.8,-92.8,-79.8,-65.8,-52.8,-39.0,-26.0,-13.0,0.0,13.0,25.2,38.0,50.2
11410,-134.64,-120.64,-106.82,-92.82,-79.82,-65.82,-52.82,-39.0,-26.0,-13.0,0.0,13.0,25.18,38.0,50.18
11420,-134.68,-120.68,-106.84,-92.84,-79.84,-65.84,-52.84,-39.0,-26.0,-13.0,0.0,13.0,25.16,38.0,50.16
11430,-134.72,-120.72,-106.86,-92.86,-79.86,-65.86,-52.86,-39.0,-26.0,-13.0,0.0,13.0,25.14,38.0,50.14
11440,-134.76,-120.76,-106.88,-92.88,-79.88,-65.88,-52.88,-39.0,-26.0,-13.0,0.0,13.0,25.12,38.0,50.12
11450,-134.8,-120.8,-106.9,-92.9,-79.9,-65.9,-52.9,-39.0,-26.0,-13.0,0.0,13.0,25.1,38.0,50.1
11460,-134.84,-120.84,-106.92,-92.92,-79.92,-65.92,-52.92,-39.0,-26.0,-13.0,0.0,13.0,25.08,38.0,50.08
11470,-134.88,-120.88,-106.94,-92.94,-79.94,-65.94,-52.94,-39.0,-26.0,-13.0,0.0,13.0,25.06,38.0,50.06
11480,-134.92,-120.92,-106.96,-92.96,-79.96,-65.96,-52.96,-39.0,-26.0,-13.0,0.0,13.0,25.04,38.0,50.04
11490,-134.96,-120.96,-106.98,-92.98,-79.98,-65.98,-52.98,-39.0,-26.0,-13.0,0.0,13.0,25.02,38.0,50.02
11500,-135.0,-121.0,-107.0,-93.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11510,-135.0,-121.0,-107.0,-93.1,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11520,-135.0,-121.0,-107.0,-93.2,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11530,-135.0,-121.0,-107.0,-93.3,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11540,-135.0,-121.0,-107.0,-93.4,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11550,-135.0,-121.0,-107.0,-93.5,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11560,-135.0,-121.0,-107.0,-93.6,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11570,-135.0,-121.0,-107.0,-93.7,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11580,-135.0,-121.0,-107.0,-93.8,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11590,-135.0,-121.0,-107.0,-93.9,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11600,-135.0,-121.0,-107.0,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11610,-135.1,-121.1,-107.1,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11620,-135.2,-121.2,-107.2,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11630,-135.3,-121.3,-107.3,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11640,-135.4,-121.4,-107.4,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11650,-135.5,-121.5,-107.5,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11660,-135.6,-121.6,-107.6,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11670,-135.7,-121.7,-107.7,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11680,-135.8,-121.8,-107.8,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11690,-135.9,-121.9,-107.9,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11700,-136.0,-122.0,-108.0,-94.0,-80.0,-66.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11710,-136.1,-122.1,-108.1,-94.1,-80.1,-66.1,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11720,-136.2,-122.2,-108.2,-94.2,-80.2,-66.2,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11730,-136.3,-122.3,-108.3,-94.3,-80.3,-66.3,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11740,-136.4,-122.4,-108.4,-94.4,-80.4,-66.4,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11750,-136.5,-122.5,-108.5,-94.5,-80.5,-66.5,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11760,-136.6,-122.6,-108.6,-94.6,-80.6,-66.6,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11770,-136.7,-122.7,-108.7,-94.7,-80.7,-66.7,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11780,-136.8,-122.8,-108.8,-94.8,-80.8,-66.8,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11790,-136.9,-122.9,-108.9,-94.9,-80.9,-66.9,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11800,-137.0,-123.0,-109.0,-95.0,-81.0,-67.0,-53.0,-39.0,-26.0,-13.0,0.0,13.0,25.0,38.0,50.0
11810,-137.2,-123.1,-109.1,-95.0,-81.0,-67.0,-53.0,-39.1,-26.0,-13.0,0.0,13.0,25.0,37.9,49.9
11820,-137.4,-123.2,-109.2,-95.0,-81.0,-67.0,-53.0,-39.2,-26.0,-13.0,0.0,13.0,25.0,37.8,49.8
11830,-137.6,-123.3,-109.3,-95.0,-81.0,-67.0,-53.0,-39.3,-26.0,-13.0,0.0,13.0,25.0,37.7,49.7
11840,-137.8,-123.4,-109.4,-95.0,-81.0,-67.0,-53.0,-39.4,-26.0,-13.0,0.0,13.0,25.0,37.6,49.6
11850,-138.0,-123.5,-109.5,-95.0,-81.0,-67.0,-53.0,-39.5,-26.0,-13.0,0.0,13.0,25.0,37.5,49.5
11860,-138.2,-123.6,-109.6,-95.0,-81.0,-67.0,-53.0,-39.6,-26.0,-13.0,0.0,13.0,25.0,37.4,49.4
11870,-138.4,-123.7,-109.7,-95.0,-81.0,-67.0,-53.0,-39.7,-26.0,-13.0,0.0,13.0,25.0,37.3,49.3
11880,-138.6,-123.8,-109.8,-95.0,-81.0,-67.0,-53.0,-39.8,-26.0,-13.0,0.0,13.0,25.0,37.2,49.2
11890,-138.8,-123.9,-109.9,-95.0,-81.0,-67.0,-53.0,-39.9,-26.0,-13.0,0.0,13.0,25.0,37.1,49.1
11900,-139.0,-124.0,-110.0,-95.0,-81.0,-67.0,-53.0,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,49.0
11910,-139.2,-124.2,-110.1,-95.2,-81.1,-67.1,-53.1,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.9
11920,-139.4,-124.4,-110.2,-95.4,-81.2,-67.2,-53.2,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.8
11930,-139.6,-124.6,-110.3,-95.6,-81.3,-67.3,-53.3,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.7
11940,-139.8,-124.8,-110.4,-95.8,-81.4,-67.4,-53.4,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.6
11950,-140.0,-125.0,-110.5,-96.0,-81.5,-67.5,-53.5,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.5
11960,-140.2,-125.2,-110.6,-96.2,-81.6,-67.6,-53.6,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.4
11970,-140.4,-125.4,-110.7,-96.4,-81.7,-67.7,-53.7,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.3
11980,-140.6,-125.6,-110.8,-96.6,-81.8,-67.8,-53.8,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.2
11990,-140.8,-125.8,-110.9,-96.8,-81.9,-67.9,-53.9,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.1
12000,-141.0,-126.0,-111.0,-97.0,-82.0,-68.0,-54.0,-40.0,-26.0,-13.0,0.0,13.0,25.0,37.0,48.0
12010,-141.3,-126.3,-111.3,-97.2,-82.2,-68.1,-54.1,-40.1,-26.1,-13.0,0.0,13.0,24.9,36.8,47.5
12020,-141.6,-126.6,-111.6,-97.4,-82.4,-68.2,-54.2,-40.2,-26.2,-13.0,0.0,13.0,24.8,36.6,47.0
12030,-141.9,-126.9,-111.9,-97.6,-82.6,-68.3,-54.3,-40.3,-26.3,-13.0,0.0,13.0,24.7,36.4,46.5
12040,-142.2,-127.2,-112.2,-97.8,-82.8,-68.4,-54.4,-40.4,-26.4,-13.0,0.0,13.0,24.6,36.2,46.0
12050,-142.5,-127.5,-112.5,-98.0,-83.0,-68.5,-54.5,-40.5,-26.5,-13.0,0.0,13.0,24.5,36.0,45.5
12060,-142.8,-127.8,-112.8,-98.2,-83.2,-68.6,-54.6,-40.6,-26.6,-13.0,0.0,13.0,24.4,35.8,45.0
12070,-143.1,-128.1,-113.1,-98.4,-83.4,-68.7,-54.7,-40.7,-26.7,-13.0,0.0,13.0,24.3,35.6,44.5
12080,-143.4,-128.4,-113.4,-98.6,-83.6,-68.8,-54.8,-40.8,-26.8,-13.0,0.0,13.0,24.2,35.4,44.0
12090,-143.7,-128.7,-113.7,-98.8,-83.8,-68.9,-54.9,-40.9,-26.9,-13.0,0.0,13.0,24.1,35.2,43.5
12100,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12110,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12120,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12130,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12140,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12150,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12160,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12170,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12180,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12190,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12200,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12210,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
12220,-144.0,-129.0,-114.0,-99.0,-84.0,-69.0,-55.0,-41.0,-27.0,-13.0,0.0,13.0,24.0,35.0,43.0
