level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
114,21.7,13.84,6.12,-1.6000000000000005,-8.18,-14.760000000000002,-20.06,-23.94,-24.26,-16.28,0.0,20.86,43.72,69.3,95.88
115,21.25,13.4,5.7,-2.0,-8.55,-15.100000000000001,-20.35,-24.15,-24.35,-16.3,0.0,20.85,43.7,69.25,95.8
116,20.8,12.96,5.28,-2.4000000000000004,-8.92,-15.440000000000001,-20.64,-24.36,-24.44,-16.32,0.0,20.84,43.68,69.2,95.72
117,20.35,12.52,4.86,-2.8000000000000007,-9.29,-15.780000000000001,-20.93,-24.57,-24.53,-16.34,0.0,20.83,43.66,69.15,95.64
118,19.9,12.08,4.44,-3.2,-9.66,-16.12,-21.22,-24.78,-24.62,-16.36,0.0,20.82,43.64,69.1,95.56
119,19.45,11.64,4.0200000000000005,-3.6000000000000005,-10.030000000000001,-16.46,-21.509999999999998,-24.99,-24.71,-16.38,0.0,20.81,43.62,69.05,95.48
120,19.0,11.2,3.5999999999999996,-4.0,-10.4,-16.8,-21.8,-25.2,-24.8,-16.4,0.0,20.8,43.6,69.0,95.4
121,18.549999999999997,10.76,3.1799999999999997,-4.4,-10.77,-17.14,-22.09,-25.41,-24.89,-16.42,0.0,20.79,43.58,68.95,95.32
122,18.1,10.32,2.76,-4.800000000000001,-11.14,-17.48,-22.38,-25.62,-24.98,-16.44,0.0,20.78,43.56,68.9,95.24
123,17.65,9.88,2.34,-5.200000000000001,-11.51,-17.82,-22.67,-25.83,-25.07,-16.46,0.0,20.77,43.54,68.85,95.16
124,17.2,9.44,1.92,-5.600000000000001,-11.879999999999999,-18.16,-22.96,-26.04,-25.16,-16.48,0.0,20.76,43.52,68.8,95.08
125,16.75,9.0,1.5,-6.0,-12.25,-18.5,-23.25,-26.25,-25.25,-16.5,0.0,20.75,43.5,68.75,95.0
126,16.299999999999997,8.56,1.08,-6.4,-12.62,-18.84,-23.54,-26.46,-25.34,-16.52,0.0,20.74,43.48,68.7,94.92
127,15.85,8.12,0.6600000000000001,-6.800000000000001,-12.99,-19.18,-23.83,-26.67,-25.43,-16.54,0.0,20.73,43.46,68.65,94.84
128,15.4,7.68,0.2400000000000002,-7.200000000000001,-13.36,-19.520000000000003,-24.119999999999997,-26.88,-25.52,-16.56,0.0,20.72,43.44,68.6,94.76
129,14.95,7.24,-0.17999999999999972,-7.600000000000001,-13.73,-19.86,-24.41,-27.09,-25.61,-16.58,0.0,20.71,43.42,68.55,94.68
130,14.5,6.800000000000001,-0.5999999999999996,-8.0,-14.1,-20.200000000000003,-24.7,-27.3,-25.7,-16.6,0.0,20.7,43.4,68.5,94.6
131,14.049999999999999,6.359999999999999,-1.0199999999999996,-8.4,-14.47,-20.54,-24.990000000000002,-27.509999999999998,-25.79,-16.62,0.0,20.69,43.38,68.45,94.52
