level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
4690,-148.0,-118.38,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4700,-148.0,-118.4,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4710,-148.0,-118.42,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4720,-148.0,-118.44,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4730,-148.0,-118.46,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4740,-148.0,-118.48,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4750,-148.0,-118.5,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4760,-148.0,-118.52,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4770,-148.0,-118.54,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4780,-148.0,-118.56,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4790,-148.0,-118.58,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4800,-148.0,-118.6,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4810,-148.0,-118.62,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4820,-148.0,-118.64,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4830,-148.0,-118.66,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4840,-148.0,-118.68,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4850,-148.0,-118.7,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4860,-148.0,-118.72,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4870,-148.0,-118.74,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4880,-148.0,-118.76,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4890,-148.0,-118.78,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4900,-148.0,-118.8,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4910,-148.0,-118.82,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4920,-148.0,-118.84,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4930,-148.0,-118.86,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4940,-148.0,-118.88,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4950,-148.0,-118.9,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4960,-148.0,-118.92,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4970,-148.0,-118.94,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4980,-148.0,-118.96,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
4990,-148.0,-118.98,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5000,-148.0,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5010,-148.02,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5020,-148.04,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5030,-148.06,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5040,-148.08,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5050,-148.1,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5060,-148.12,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5070,-148.14,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5080,-148.16,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5090,-148.18,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5100,-148.2,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5110,-148.22,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5120,-148.24,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5130,-148.26,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5140,-148.28,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5150,-148.3,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5160,-148.32,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5170,-148.34,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5180,-148.36,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5190,-148.38,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5200,-148.4,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5210,-148.42,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5220,-148.44,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5230,-148.46,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5240,-148.48,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5250,-148.5,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5260,-148.52,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5270,-148.54,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5280,-148.56,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5290,-148.58,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5300,-148.6,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5310,-148.62,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5320,-148.64,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5330,-148.66,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5340,-148.68,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5350,-148.7,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5360,-148.72,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5370,-148.74,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5380,-148.76,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5390,-148.78,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5400,-148.8,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5410,-148.82,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5420,-148.84,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5430,-148.86,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5440,-148.88,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5450,-148.9,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5460,-148.92,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5470,-148.94,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5480,-148.96,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5490,-148.98,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5500,-149.0,-119.0,-89.0,-74.0,-59.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,60.0
5510,-149.0,-119.0,-89.0,-74.0,-59.02,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.98
5520,-149.0,-119.0,-89.0,-74.0,-59.04,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.96
5530,-149.0,-119.0,-89.0,-74.0,-59.06,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.94
5540,-149.0,-119.0,-89.0,-74.0,-59.08,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.92
5550,-149.0,-119.0,-89.0,-74.0,-59.1,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.9
5560,-149.0,-119.0,-89.0,-74.0,-59.12,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.88
5570,-149.0,-119.0,-89.0,-74.0,-59.14,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.86
5580,-149.0,-119.0,-89.0,-74.0,-59.16,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.84
5590,-149.0,-119.0,-89.0,-74.0,-59.18,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.82
5600,-149.0,-119.0,-89.0,-74.0,-59.2,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.8
5610,-149.0,-119.0,-89.0,-74.0,-59.22,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.78
5620,-149.0,-119.0,-89.0,-74.0,-59.24,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.76
5630,-149.0,-119.0,-89.0,-74.0,-59.26,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.74
5640,-149.0,-119.0,-89.0,-74.0,-59.28,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.72
5650,-149.0,-119.0,-89.0,-74.0,-59.3,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.7
5660,-149.0,-119.0,-89.0,-74.0,-59.32,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.68
5670,-149.0,-119.0,-89.0,-74.0,-59.34,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.66
5680,-149.0,-119.0,-89.0,-74.0,-59.36,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.64
5690,-149.0,-119.0,-89.0,-74.0,-59.38,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.62
5700,-149.0,-119.0,-89.0,-74.0,-59.4,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.6
5710,-149.0,-119.0,-89.0,-74.0,-59.42,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.58
5720,-149.0,-119.0,-89.0,-74.0,-59.44,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.56
5730,-149.0,-119.0,-89.0,-74.0,-59.46,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.54
5740,-149.0,-119.0,-89.0,-74.0,-59.48,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.52
5750,-149.0,-119.0,-89.0,-74.0,-59.5,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.5
5760,-149.0,-119.0,-89.0,-74.0,-59.52,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.48
5770,-149.0,-119.0,-89.0,-74.0,-59.54,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.46
5780,-149.0,-119.0,-89.0,-74.0,-59.56,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.44
5790,-149.0,-119.0,-89.0,-74.0,-59.58,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.42
5800,-149.0,-119.0,-89.0,-74.0,-59.6,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.4
5810,-149.0,-119.0,-89.0,-74.0,-59.62,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.38
5820,-149.0,-119.0,-89.0,-74.0,-59.64,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.36
5830,-149.0,-119.0,-89.0,-74.0,-59.66,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.34
5840,-149.0,-119.0,-89.0,-74.0,-59.68,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.32
5850,-149.0,-119.0,-89.0,-74.0,-59.7,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.3
5860,-149.0,-119.0,-89.0,-74.0,-59.72,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.28
5870,-149.0,-119.0,-89.0,-74.0,-59.74,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.26
5880,-149.0,-119.0,-89.0,-74.0,-59.76,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.24
5890,-149.0,-119.0,-89.0,-74.0,-59.78,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.22
5900,-149.0,-119.0,-89.0,-74.0,-59.8,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.2
5910,-149.0,-119.0,-89.0,-74.0,-59.82,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.18
5920,-149.0,-119.0,-89.0,-74.0,-59.84,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.16
5930,-149.0,-119.0,-89.0,-74.0,-59.86,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.14
5940,-149.0,-119.0,-89.0,-74.0,-59.88,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.12
5950,-149.0,-119.0,-89.0,-74.0,-59.9,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.1
5960,-149.0,-119.0,-89.0,-74.0,-59.92,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.08
5970,-149.0,-119.0,-89.0,-74.0,-59.94,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.06
5980,-149.0,-119.0,-89.0,-74.0,-59.96,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.04
5990,-149.0,-119.0,-89.0,-74.0,-59.98,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.02
6000,-149.0,-119.0,-89.0,-74.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6010,-149.0,-119.0,-89.0,-74.02,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6020,-149.0,-119.0,-89.0,-74.04,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6030,-149.0,-119.0,-89.0,-74.06,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6040,-149.0,-119.0,-89.0,-74.08,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6050,-149.0,-119.0,-89.0,-74.1,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6060,-149.0,-119.0,-89.0,-74.12,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6070,-149.0,-119.0,-89.0,-74.14,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6080,-149.0,-119.0,-89.0,-74.16,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6090,-149.0,-119.0,-89.0,-74.18,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6100,-149.0,-119.0,-89.0,-74.2,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6110,-149.0,-119.0,-89.0,-74.22,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6120,-149.0,-119.0,-89.0,-74.24,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6130,-149.0,-119.0,-89.0,-74.26,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6140,-149.0,-119.0,-89.0,-74.28,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6150,-149.0,-119.0,-89.0,-74.3,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6160,-149.0,-119.0,-89.0,-74.32,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6170,-149.0,-119.0,-89.0,-74.34,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6180,-149.0,-119.0,-89.0,-74.36,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6190,-149.0,-119.0,-89.0,-74.38,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6200,-149.0,-119.0,-89.0,-74.4,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6210,-149.0,-119.0,-89.0,-74.42,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6220,-149.0,-119.0,-89.0,-74.44,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6230,-149.0,-119.0,-89.0,-74.46,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6240,-149.0,-119.0,-89.0,-74.48,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6250,-149.0,-119.0,-89.0,-74.5,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6260,-149.0,-119.0,-89.0,-74.52,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6270,-149.0,-119.0,-89.0,-74.54,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6280,-149.0,-119.0,-89.0,-74.56,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6290,-149.0,-119.0,-89.0,-74.58,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6300,-149.0,-119.0,-89.0,-74.6,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6310,-149.0,-119.0,-89.0,-74.62,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6320,-149.0,-119.0,-89.0,-74.64,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6330,-149.0,-119.0,-89.0,-74.66,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6340,-149.0,-119.0,-89.0,-74.68,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6350,-149.0,-119.0,-89.0,-74.7,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6360,-149.0,-119.0,-89.0,-74.72,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6370,-149.0,-119.0,-89.0,-74.74,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6380,-149.0,-119.0,-89.0,-74.76,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6390,-149.0,-119.0,-89.0,-74.78,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6400,-149.0,-119.0,-89.0,-74.8,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6410,-149.0,-119.0,-89.0,-74.82,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6420,-149.0,-119.0,-89.0,-74.84,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6430,-149.0,-119.0,-89.0,-74.86,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6440,-149.0,-119.0,-89.0,-74.88,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6450,-149.0,-119.0,-89.0,-74.9,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6460,-149.0,-119.0,-89.0,-74.92,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6470,-149.0,-119.0,-89.0,-74.94,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6480,-149.0,-119.0,-89.0,-74.96,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6490,-149.0,-119.0,-89.0,-74.98,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6500,-149.0,-119.0,-89.0,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6510,-149.02,-119.02,-89.02,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6520,-149.04,-119.04,-89.04,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6530,-149.06,-119.06,-89.06,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6540,-149.08,-119.08,-89.08,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6550,-149.1,-119.1,-89.1,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6560,-149.12,-119.12,-89.12,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6570,-149.14,-119.14,-89.14,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6580,-149.16,-119.16,-89.16,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6590,-149.18,-119.18,-89.18,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6600,-149.2,-119.2,-89.2,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6610,-149.22,-119.22,-89.22,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6620,-149.24,-119.24,-89.24,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6630,-149.26,-119.26,-89.26,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6640,-149.28,-119.28,-89.28,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6650,-149.3,-119.3,-89.3,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6660,-149.32,-119.32,-89.32,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6670,-149.34,-119.34,-89.34,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6680,-149.36,-119.36,-89.36,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6690,-149.38,-119.38,-89.38,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6700,-149.4,-119.4,-89.4,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6710,-149.42,-119.42,-89.42,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6720,-149.44,-119.44,-89.44,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6730,-149.46,-119.46,-89.46,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6740,-149.48,-119.48,-89.48,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6750,-149.5,-119.5,-89.5,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6760,-149.52,-119.52,-89.52,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6770,-149.54,-119.54,-89.54,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6780,-149.56,-119.56,-89.56,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6790,-149.58,-119.58,-89.58,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6800,-149.6,-119.6,-89.6,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6810,-149.62,-119.62,-89.62,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6820,-149.64,-119.64,-89.64,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6830,-149.66,-119.66,-89.66,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6840,-149.68,-119.68,-89.68,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6850,-149.7,-119.7,-89.7,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6860,-149.72,-119.72,-89.72,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6870,-149.74,-119.74,-89.74,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
6880,-149.76,-119.76,-89.76,-75.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
